pedido_id,data_pedido,cliente_id,produto_id,produto,categoria,marca,quantidade,preco_unitario,desconto,frete,valor_total,canal_venda,forma_pagamento,cidade,estado,status_pedido
1699,2025-03-24,1246,108,Caixa de Som Mini,Áudio,SoundBit,2,190.0,0.0,48.51,428.51,Site,Cartão de Crédito,Rio de Janeiro,RJ,Entregue
1700,2025-11-19,1064,101,Notebook Pro 14,Notebook,TechMax,2,4162.55,249.75,32.47,8107.82,Site,Cartão de Crédito,Goiânia,GO,Cancelado
1701,2025-02-27,1262,102,Notebook Air 13,Notebook,TechMax,2,3888.81,622.21,11.03,7166.44,Marketplace,Cartão de Crédito,Goiânia,GO,Faturado
1702,2025-07-29,1219,101,Notebook Pro 14,Notebook,TechMax,1,3977.9,0.0,37.77,4015.67,Marketplace,Cartão de Crédito,Belo Horizonte,MG,Entregue
1703,2025-04-18,1352,106,Monitor 27 QHD,Monitores,ViewTop,1,1615.22,0.0,35.93,1651.15,App,Cartão de Crédito,Curitiba,PR,Entregue
1704,2025-04-29,1053,108,Caixa de Som Mini,Áudio,SoundBit,1,185.76,0.0,23.14,208.9,Marketplace,Pix,Rio de Janeiro,RJ,Entregue
1705,2025-05-27,1185,102,Notebook Air 13,Notebook,TechMax,2,3424.25,0.0,19.98,6868.48,Site,Cartão de Crédito,Florianópolis,SC,Faturado
1706,2025-07-25,1272,110,Smartphone S12 Lite,Smartphone,MobiOne,1,1682.03,50.46,33.11,1664.68,Marketplace,Boleto,Rio de Janeiro,RJ,Entregue
1707,2025-12-23,1320,103,Mouse Sem Fio X1,Periféricos,ClickGo,1,117.8,9.42,25.93,134.31,Marketplace,Pix,Salvador,BA,Entregue
1708,2025-09-15,1136,102,Notebook Air 13,Notebook,TechMax,4,3550.43,0.0,23.06,14224.78,App,Cartão de Crédito,Curitiba,PR,Entregue
1709,2025-07-20,1076,101,Notebook Pro 14,Notebook,TechMax,1,4351.53,0.0,17.47,4369.0,Marketplace,Pix,Rio de Janeiro,RJ,Entregue
1710,2025-07-21,1296,112,Webcam HD Pro,Acessórios,VisionCam,1,256.27,0.0,22.59,278.86,Marketplace,Boleto,Recife,PE,Faturado
1711,2025-12-19,1066,105,Monitor 24 Full HD,Monitores,ViewTop,1,1065.66,53.28,31.03,1043.41,Site,Pix,Rio de Janeiro,RJ,Entregue
1712,2025-04-14,1247,106,Monitor 27 QHD,Monitores,ViewTop,4,1735.81,555.46,9.73,6397.51,App,Pix,Porto Alegre,RS,Entregue
1713,2025-10-16,1197,110,Smartphone S12 Lite,Smartphone,MobiOne,1,1793.69,0.0,35.61,1829.3,Marketplace,Boleto,Porto Alegre,RS,Entregue
1714,2025-07-16,1275,108,Caixa de Som Mini,Áudio,SoundBit,4,203.4,65.09,28.38,776.89,Site,Pix,Goiânia,GO,Cancelado
1715,2025-03-28,1296,102,Notebook Air 13,Notebook,TechMax,3,3615.19,0.0,22.57,10868.14,App,Boleto,Florianópolis,SC,Cancelado
1716,2025-11-06,1002,104,Teclado Mecânico K80,Periféricos,ClickGo,1,333.45,0.0,48.13,381.58,Site,Cartão de Crédito,Campinas,SP,Entregue
1717,2025-05-19,1057,106,Monitor 27 QHD,Monitores,ViewTop,4,1595.91,0.0,15.54,6399.18,Site,Pix,Goiânia,GO,Entregue
1718,2025-10-29,1074,106,Monitor 27 QHD,Monitores,ViewTop,2,1630.55,0.0,31.5,3292.6,App,Pix,Rio de Janeiro,RJ,Entregue
1719,2025-02-03,1383,104,Teclado Mecânico K80,Periféricos,ClickGo,1,332.35,0.0,0.67,333.02,Site,Cartão de Crédito,Belo Horizonte,MG,Faturado
1720,2025-06-10,1357,112,Webcam HD Pro,Acessórios,VisionCam,3,232.88,20.96,42.35,720.03,Marketplace,Pix,Rio de Janeiro,RJ,Faturado
1721,2025-04-23,1429,101,Notebook Pro 14,Notebook,TechMax,1,4629.04,231.45,13.85,4411.44,App,Cartão de Crédito,Campinas,SP,Entregue
1722,2025-07-05,1041,101,Notebook Pro 14,Notebook,TechMax,2,4260.95,426.1,28.04,8123.84,Site,Cartão de Crédito,Rio de Janeiro,RJ,Entregue
1723,2025-03-06,1392,101,Notebook Pro 14,Notebook,TechMax,3,4153.58,0.0,25.42,12486.16,Site,Pix,Florianópolis,SC,Entregue
1724,2025-10-29,1211,112,Webcam HD Pro,Acessórios,VisionCam,2,260.9,15.65,17.94,524.09,App,Pix,Rio de Janeiro,RJ,Entregue
1725,2025-01-12,1080,108,Caixa de Som Mini,Áudio,SoundBit,2,208.26,0.0,20.39,436.91,Site,Boleto,São Paulo,SP,Faturado
1726,2025-06-26,1083,101,Notebook Pro 14,Notebook,TechMax,1,4062.02,0.0,2.63,4064.65,Site,Pix,Florianópolis,SC,Cancelado
1727,2025-08-06,1257,107,Headset Gamer H7,Áudio,SoundBit,2,279.19,16.75,25.38,567.01,Marketplace,Boleto,Recife,PE,Cancelado
1728,2025-12-26,1048,104,Teclado Mecânico K80,Periféricos,ClickGo,1,354.27,28.34,37.16,363.09,App,Pix,Salvador,BA,Entregue
1729,2025-10-18,1029,103,Mouse Sem Fio X1,Periféricos,ClickGo,3,128.79,19.32,14.29,381.34,Site,Pix,Belo Horizonte,MG,Cancelado
1730,2025-12-24,1245,103,Mouse Sem Fio X1,Periféricos,ClickGo,1,117.13,5.86,33.53,144.8,Marketplace,Boleto,Goiânia,GO,Entregue
1731,2025-08-13,1028,111,Tablet T10,Tablet,MobiOne,3,1427.43,342.58,20.67,3960.38,Marketplace,Boleto,Salvador,BA,Entregue
1732,2025-04-13,1054,107,Headset Gamer H7,Áudio,SoundBit,2,297.19,0.0,35.42,629.8,Site,Pix,Belo Horizonte,MG,Faturado
1733,2025-03-31,1145,110,Smartphone S12 Lite,Smartphone,MobiOne,1,1740.29,0.0,22.29,1762.58,Site,Boleto,Porto Alegre,RS,Entregue
1734,2025-11-29,1006,102,Notebook Air 13,Notebook,TechMax,1,3603.94,0.0,22.86,3626.8,Marketplace,Cartão de Crédito,Campinas,SP,Cancelado
1735,2025-05-21,1138,109,Smartphone S12,Smartphone,MobiOne,1,2343.1,70.29,11.99,2284.8,Site,Boleto,Belo Horizonte,MG,Entregue
1736,2025-05-23,1025,110,Smartphone S12 Lite,Smartphone,MobiOne,4,1806.93,361.39,12.82,6879.15,Marketplace,Cartão de Crédito,São Paulo,SP,Faturado
1737,2025-12-23,1204,105,Monitor 24 Full HD,Monitores,ViewTop,2,980.69,58.84,45.71,1948.25,App,Cartão de Crédito,São Paulo,SP,Entregue
1738,2025-08-12,1360,106,Monitor 27 QHD,Monitores,ViewTop,2,1545.88,0.0,9.62,3101.38,App,Cartão de Crédito,Salvador,BA,Entregue
1739,2025-04-09,1414,106,Monitor 27 QHD,Monitores,ViewTop,1,1669.18,50.08,34.44,1653.54,Site,Cartão de Crédito,Salvador,BA,Cancelado
1740,2025-03-03,1445,110,Smartphone S12 Lite,Smartphone,MobiOne,4,1870.68,598.62,25.37,6909.47,Site,Pix,Salvador,BA,Cancelado
1741,2025-02-21,1321,103,Mouse Sem Fio X1,Periféricos,ClickGo,4,114.76,0.0,21.3,480.34,Site,Boleto,Rio de Janeiro,RJ,Faturado
1742,2025-12-03,1257,104,Teclado Mecânico K80,Periféricos,ClickGo,1,366.85,0.0,31.62,398.47,App,Boleto,Belo Horizonte,MG,Entregue
1743,2025-03-05,1403,110,Smartphone S12 Lite,Smartphone,MobiOne,2,1604.33,96.26,42.76,3155.16,Site,Pix,Goiânia,GO,Entregue
1744,2025-04-24,1365,105,Monitor 24 Full HD,Monitores,ViewTop,3,978.92,0.0,39.73,2976.49,App,Pix,Porto Alegre,RS,Faturado
1745,2025-12-15,1291,104,Teclado Mecânico K80,Periféricos,ClickGo,1,344.3,27.54,20.65,337.41,App,Pix,Belo Horizonte,MG,Entregue
1746,2025-10-27,1281,102,Notebook Air 13,Notebook,TechMax,1,3733.3,0.0,37.33,3770.63,Site,Pix,São Paulo,SP,Entregue
1747,2025-06-25,1152,102,Notebook Air 13,Notebook,TechMax,2,3497.15,0.0,15.52,7009.82,Site,Cartão de Crédito,Recife,PE,Entregue
1748,2025-04-13,1046,105,Monitor 24 Full HD,Monitores,ViewTop,2,953.42,57.21,38.67,1888.3,Site,Cartão de Crédito,Florianópolis,SC,Entregue
1749,2025-04-26,1132,112,Webcam HD Pro,Acessórios,VisionCam,2,260.41,0.0,44.28,565.1,Marketplace,Boleto,Recife,PE,Entregue
1750,2025-07-01,1187,103,Mouse Sem Fio X1,Periféricos,ClickGo,4,129.65,0.0,16.78,535.38,Marketplace,Pix,Campinas,SP,Faturado
1751,2025-12-12,1188,107,Headset Gamer H7,Áudio,SoundBit,1,284.11,0.0,13.39,297.5,App,Boleto,Florianópolis,SC,Entregue
1752,2025-07-03,1260,106,Monitor 27 QHD,Monitores,ViewTop,1,1608.22,48.25,36.0,1595.97,Marketplace,Pix,Porto Alegre,RS,Entregue
1753,2025-05-13,1359,111,Tablet T10,Tablet,MobiOne,1,1391.38,111.31,28.05,1308.12,App,Cartão de Crédito,São Paulo,SP,Entregue
1754,2025-08-09,1082,103,Mouse Sem Fio X1,Periféricos,ClickGo,2,119.89,0.0,47.63,287.41,App,Pix,Campinas,SP,Entregue
1755,2025-11-30,1343,102,Notebook Air 13,Notebook,TechMax,3,3287.98,0.0,32.78,9896.72,Site,Pix,Belo Horizonte,MG,Entregue
1756,2025-11-27,1044,108,Caixa de Som Mini,Áudio,SoundBit,4,192.1,38.42,26.91,756.89,Site,Boleto,Recife,PE,Faturado
1757,2025-02-03,1206,102,Notebook Air 13,Notebook,TechMax,3,3400.76,0.0,27.53,10229.81,Marketplace,Cartão de Crédito,Salvador,BA,Entregue
1758,2025-04-23,1360,106,Monitor 27 QHD,Monitores,ViewTop,4,1811.93,0.0,49.74,7297.46,App,Pix,Porto Alegre,RS,Entregue
1759,2025-05-11,1280,102,Notebook Air 13,Notebook,TechMax,4,3599.83,1151.95,30.71,13278.08,Site,Pix,Curitiba,PR,Faturado
1760,2025-04-23,1017,103,Mouse Sem Fio X1,Periféricos,ClickGo,2,116.87,0.0,2.05,235.79,App,Pix,Belo Horizonte,MG,Cancelado
1761,2025-12-21,1110,101,Notebook Pro 14,Notebook,TechMax,3,4386.72,0.0,47.32,13207.48,Site,Cartão de Crédito,Porto Alegre,RS,Entregue
1762,2025-02-14,1326,101,Notebook Pro 14,Notebook,TechMax,2,3964.43,237.87,35.05,7726.04,Site,Cartão de Crédito,Salvador,BA,Entregue
1763,2025-07-10,1042,103,Mouse Sem Fio X1,Periféricos,ClickGo,2,115.4,0.0,47.24,278.04,Marketplace,Boleto,Campinas,SP,Entregue
1764,2025-11-22,1095,108,Caixa de Som Mini,Áudio,SoundBit,1,190.65,0.0,22.41,213.06,Site,Cartão de Crédito,Salvador,BA,Entregue
1765,2025-02-09,1102,107,Headset Gamer H7,Áudio,SoundBit,2,280.45,44.87,37.41,553.44,Marketplace,Pix,Porto Alegre,RS,Entregue
1766,2025-06-30,1182,108,Caixa de Som Mini,Áudio,SoundBit,1,197.65,0.0,31.43,229.08,App,Boleto,Recife,PE,Entregue
1767,2025-06-20,1371,107,Headset Gamer H7,Áudio,SoundBit,1,279.44,0.0,24.57,304.01,App,Boleto,São Paulo,SP,Faturado
1768,2025-08-25,1008,110,Smartphone S12 Lite,Smartphone,MobiOne,2,1664.32,0.0,13.82,3342.46,Site,Pix,Rio de Janeiro,RJ,Entregue
1769,2025-10-04,1406,103,Mouse Sem Fio X1,Periféricos,ClickGo,2,115.59,0.0,19.39,250.57,App,Pix,Recife,PE,Faturado
1770,2025-11-07,1427,105,Monitor 24 Full HD,Monitores,ViewTop,1,898.82,44.94,44.48,898.36,Site,Boleto,Goiânia,GO,Entregue
1771,2025-10-07,1112,108,Caixa de Som Mini,Áudio,SoundBit,1,183.82,0.0,49.07,232.89,App,Cartão de Crédito,Florianópolis,SC,Faturado
1772,2025-02-04,1194,107,Headset Gamer H7,Áudio,SoundBit,1,288.55,0.0,1.79,290.34,Site,Pix,Goiânia,GO,Cancelado
1773,2025-03-24,1417,104,Teclado Mecânico K80,Periféricos,ClickGo,1,360.3,0.0,13.94,374.24,Marketplace,Cartão de Crédito,Belo Horizonte,MG,Entregue
1774,2025-12-10,1333,105,Monitor 24 Full HD,Monitores,ViewTop,1,1012.68,0.0,46.07,1058.75,Marketplace,Pix,Curitiba,PR,Entregue
1775,2025-05-08,1219,107,Headset Gamer H7,Áudio,SoundBit,2,287.29,0.0,25.37,599.95,App,Pix,Porto Alegre,RS,Cancelado
1776,2025-12-25,1192,102,Notebook Air 13,Notebook,TechMax,4,3676.7,1176.54,42.18,13572.44,Site,Boleto,Rio de Janeiro,RJ,Entregue
1777,2025-03-18,1146,110,Smartphone S12 Lite,Smartphone,MobiOne,3,1728.03,0.0,47.89,5231.98,App,Boleto,Rio de Janeiro,RJ,Entregue
1778,2025-05-04,1439,111,Tablet T10,Tablet,MobiOne,2,1402.22,140.22,49.83,2714.05,Site,Cartão de Crédito,Salvador,BA,Cancelado
1779,2025-10-24,1211,102,Notebook Air 13,Notebook,TechMax,1,3523.52,176.18,42.83,3390.17,Site,Pix,Campinas,SP,Cancelado
1780,2025-03-02,1258,112,Webcam HD Pro,Acessórios,VisionCam,1,273.75,21.9,5.76,257.61,App,Cartão de Crédito,Florianópolis,SC,Entregue
1781,2025-10-02,1115,111,Tablet T10,Tablet,MobiOne,3,1449.93,0.0,22.95,4372.74,Marketplace,Boleto,Curitiba,PR,Entregue
1782,2025-04-23,1064,107,Headset Gamer H7,Áudio,SoundBit,1,295.5,8.86,9.41,296.05,Marketplace,Pix,Campinas,SP,Entregue
1783,2025-06-02,1401,107,Headset Gamer H7,Áudio,SoundBit,1,252.93,20.23,24.69,257.39,Site,Boleto,Salvador,BA,Entregue
1784,2025-04-25,1430,105,Monitor 24 Full HD,Monitores,ViewTop,2,1014.14,0.0,27.9,2056.18,Marketplace,Boleto,Curitiba,PR,Entregue
1785,2025-11-29,1008,104,Teclado Mecânico K80,Periféricos,ClickGo,3,363.98,0.0,16.67,1108.61,Site,Cartão de Crédito,São Paulo,SP,Faturado
1786,2025-02-21,1088,106,Monitor 27 QHD,Monitores,ViewTop,2,1579.85,157.99,29.22,3030.93,App,Pix,Goiânia,GO,Entregue
1787,2025-11-05,1316,104,Teclado Mecânico K80,Periféricos,ClickGo,3,357.7,85.85,37.67,1024.92,App,Pix,Goiânia,GO,Entregue
1788,2025-06-02,1326,101,Notebook Pro 14,Notebook,TechMax,3,3832.41,0.0,16.14,11513.37,Marketplace,Boleto,Florianópolis,SC,Entregue
1789,2025-05-29,1082,103,Mouse Sem Fio X1,Periféricos,ClickGo,2,130.04,7.8,17.77,270.05,Marketplace,Cartão de Crédito,Salvador,BA,Cancelado
1790,2025-03-30,1402,102,Notebook Air 13,Notebook,TechMax,1,3435.03,171.75,32.73,3296.01,Marketplace,Boleto,Rio de Janeiro,RJ,Cancelado
1791,2025-08-16,1105,105,Monitor 24 Full HD,Monitores,ViewTop,1,995.97,0.0,3.92,999.89,Site,Cartão de Crédito,Goiânia,GO,Entregue
1792,2025-05-24,1079,101,Notebook Pro 14,Notebook,TechMax,1,4540.38,0.0,3.89,4544.27,Site,Boleto,Salvador,BA,Cancelado
1793,2025-12-19,1196,112,Webcam HD Pro,Acessórios,VisionCam,1,268.67,0.0,44.0,312.67,Site,Boleto,Goiânia,GO,Cancelado
1794,2025-05-04,1096,112,Webcam HD Pro,Acessórios,VisionCam,4,257.48,0.0,36.9,1066.82,Site,Boleto,Rio de Janeiro,RJ,Entregue
1795,2025-10-16,1431,104,Teclado Mecânico K80,Periféricos,ClickGo,1,299.53,0.0,23.49,323.02,Site,Boleto,Curitiba,PR,Cancelado
1796,2025-11-30,1043,107,Headset Gamer H7,Áudio,SoundBit,1,281.18,14.06,9.53,276.65,Site,Boleto,Curitiba,PR,Entregue
1797,2025-02-17,1236,101,Notebook Pro 14,Notebook,TechMax,1,4013.05,0.0,37.38,4050.43,App,Cartão de Crédito,Florianópolis,SC,Faturado
1798,2025-06-21,1093,102,Notebook Air 13,Notebook,TechMax,2,3325.97,532.16,1.45,6121.23,Site,Cartão de Crédito,Rio de Janeiro,RJ,Entregue
1799,2025-12-09,1052,108,Caixa de Som Mini,Áudio,SoundBit,1,191.42,0.0,27.48,218.9,Marketplace,Cartão de Crédito,Porto Alegre,RS,Entregue
1800,2025-07-04,1108,107,Headset Gamer H7,Áudio,SoundBit,4,290.79,34.89,10.59,1138.86,App,Pix,Campinas,SP,Faturado
1801,2025-12-22,1093,107,Headset Gamer H7,Áudio,SoundBit,4,265.64,0.0,40.85,1103.41,Marketplace,Cartão de Crédito,Porto Alegre,RS,Entregue
1802,2025-01-23,1176,103,Mouse Sem Fio X1,Periféricos,ClickGo,1,120.37,3.61,15.39,132.15,Marketplace,Pix,Florianópolis,SC,Faturado
1803,2025-01-22,1268,110,Smartphone S12 Lite,Smartphone,MobiOne,1,1807.65,90.38,1.81,1719.08,App,Pix,Florianópolis,SC,Entregue
1804,2025-05-05,1012,102,Notebook Air 13,Notebook,TechMax,1,3460.9,0.0,9.96,3470.86,App,Boleto,Belo Horizonte,MG,Cancelado
1805,2025-09-03,1112,103,Mouse Sem Fio X1,Periféricos,ClickGo,2,111.94,17.91,20.28,226.25,Site,Pix,Belo Horizonte,MG,Faturado
1806,2025-11-12,1138,103,Mouse Sem Fio X1,Periféricos,ClickGo,1,117.92,0.0,26.99,144.91,Marketplace,Pix,Belo Horizonte,MG,Entregue
1807,2025-05-19,1334,104,Teclado Mecânico K80,Periféricos,ClickGo,2,346.4,0.0,34.91,727.71,Marketplace,Pix,Campinas,SP,Cancelado
1808,2025-10-16,1205,112,Webcam HD Pro,Acessórios,VisionCam,3,252.56,22.73,6.91,741.86,Site,Pix,Recife,PE,Cancelado
1809,2025-07-07,1053,103,Mouse Sem Fio X1,Periféricos,ClickGo,2,119.54,11.95,4.26,231.39,App,Boleto,Belo Horizonte,MG,Entregue
1810,2025-09-16,1222,105,Monitor 24 Full HD,Monitores,ViewTop,1,942.99,0.0,37.74,980.73,Marketplace,Pix,Rio de Janeiro,RJ,Entregue
1811,2025-04-26,1056,110,Smartphone S12 Lite,Smartphone,MobiOne,2,1933.21,0.0,20.49,3886.91,App,Pix,Curitiba,PR,Cancelado
1812,2025-10-30,1324,107,Headset Gamer H7,Áudio,SoundBit,2,291.57,17.49,44.72,610.37,Site,Pix,Belo Horizonte,MG,Entregue
1813,2025-04-15,1210,103,Mouse Sem Fio X1,Periféricos,ClickGo,2,119.01,0.0,21.86,259.88,Marketplace,Boleto,São Paulo,SP,Cancelado
1814,2025-02-12,1016,111,Tablet T10,Tablet,MobiOne,2,1518.11,0.0,11.94,3048.16,Site,Cartão de Crédito,Goiânia,GO,Entregue
1815,2025-03-06,1126,106,Monitor 27 QHD,Monitores,ViewTop,1,1582.54,0.0,36.4,1618.94,Site,Cartão de Crédito,Salvador,BA,Entregue
1816,2025-08-01,1400,111,Tablet T10,Tablet,MobiOne,2,1367.8,0.0,17.91,2753.51,Marketplace,Cartão de Crédito,Porto Alegre,RS,Entregue
1817,2025-10-05,1110,101,Notebook Pro 14,Notebook,TechMax,1,4296.86,128.91,16.57,4184.52,Marketplace,Boleto,Porto Alegre,RS,Entregue
1818,2025-10-13,1146,106,Monitor 27 QHD,Monitores,ViewTop,1,1673.83,50.21,7.58,1631.2,App,Cartão de Crédito,Belo Horizonte,MG,Entregue
1819,2025-01-24,1143,109,Smartphone S12,Smartphone,MobiOne,1,2505.65,75.17,12.29,2442.77,App,Boleto,Belo Horizonte,MG,Cancelado
1820,2025-07-27,1163,111,Tablet T10,Tablet,MobiOne,3,1353.68,121.83,6.57,3945.78,Marketplace,Cartão de Crédito,Campinas,SP,Entregue
1821,2025-08-26,1024,104,Teclado Mecânico K80,Periféricos,ClickGo,4,326.62,0.0,2.17,1308.65,Marketplace,Pix,São Paulo,SP,Entregue
1822,2025-06-12,1308,102,Notebook Air 13,Notebook,TechMax,4,3730.34,0.0,11.64,14933.0,Marketplace,Boleto,Campinas,SP,Entregue
1823,2025-02-11,1010,107,Headset Gamer H7,Áudio,SoundBit,1,295.58,0.0,20.0,315.58,App,Boleto,Belo Horizonte,MG,Entregue
1824,2025-05-18,1431,101,Notebook Pro 14,Notebook,TechMax,2,3970.45,238.23,34.02,7736.69,Marketplace,Cartão de Crédito,Recife,PE,Entregue
1825,2025-10-15,1331,109,Smartphone S12,Smartphone,MobiOne,1,2323.07,0.0,40.08,2363.15,Site,Cartão de Crédito,Goiânia,GO,Entregue
1826,2025-02-25,1141,108,Caixa de Som Mini,Áudio,SoundBit,3,196.26,0.0,36.97,625.75,Marketplace,Pix,Campinas,SP,Entregue
1827,2025-08-19,1314,107,Headset Gamer H7,Áudio,SoundBit,2,258.24,0.0,28.5,544.98,Site,Pix,Campinas,SP,Entregue
1828,2025-01-22,1432,105,Monitor 24 Full HD,Monitores,ViewTop,4,1051.31,126.16,11.34,4090.42,Marketplace,Boleto,Recife,PE,Faturado
1829,2025-12-22,1423,102,Notebook Air 13,Notebook,TechMax,1,3838.09,0.0,13.33,3851.42,Site,Cartão de Crédito,São Paulo,SP,Faturado
1830,2025-04-15,1088,102,Notebook Air 13,Notebook,TechMax,3,3569.56,321.26,45.07,10432.49,Site,Cartão de Crédito,Porto Alegre,RS,Entregue
1831,2025-07-20,1133,112,Webcam HD Pro,Acessórios,VisionCam,1,241.15,0.0,42.77,283.92,Site,Cartão de Crédito,Porto Alegre,RS,Faturado
1832,2025-05-06,1169,101,Notebook Pro 14,Notebook,TechMax,1,4133.71,330.7,4.46,3807.47,App,Boleto,Curitiba,PR,Entregue
1833,2025-07-30,1299,107,Headset Gamer H7,Áudio,SoundBit,1,277.23,0.0,44.25,321.48,Marketplace,Cartão de Crédito,Curitiba,PR,Entregue
1834,2025-12-03,1436,103,Mouse Sem Fio X1,Periféricos,ClickGo,1,110.32,8.83,21.34,122.83,Marketplace,Boleto,Porto Alegre,RS,Cancelado
1835,2025-03-07,1245,108,Caixa de Som Mini,Áudio,SoundBit,1,203.3,10.17,27.43,220.56,App,Pix,Campinas,SP,Cancelado
1836,2025-07-07,1048,105,Monitor 24 Full HD,Monitores,ViewTop,4,997.97,319.35,23.66,3696.19,Marketplace,Pix,Porto Alegre,RS,Entregue
1837,2025-09-10,1428,112,Webcam HD Pro,Acessórios,VisionCam,2,247.2,14.83,35.37,514.94,Site,Boleto,Campinas,SP,Cancelado
1838,2025-06-25,1254,111,Tablet T10,Tablet,MobiOne,1,1417.28,0.0,22.05,1439.33,Site,Cartão de Crédito,Belo Horizonte,MG,Faturado
1839,2025-02-11,1097,101,Notebook Pro 14,Notebook,TechMax,4,4427.68,885.54,36.79,16861.97,Marketplace,Cartão de Crédito,Belo Horizonte,MG,Entregue
1840,2025-04-21,1363,106,Monitor 27 QHD,Monitores,ViewTop,2,1667.35,166.74,21.65,3189.61,Marketplace,Boleto,Belo Horizonte,MG,Entregue
1841,2025-02-25,1113,103,Mouse Sem Fio X1,Periféricos,ClickGo,1,122.85,0.0,29.31,152.16,Marketplace,Pix,Goiânia,GO,Entregue
1842,2025-04-15,1097,108,Caixa de Som Mini,Áudio,SoundBit,1,173.4,5.2,22.43,190.63,Site,Pix,Florianópolis,SC,Entregue
1843,2025-03-11,1332,107,Headset Gamer H7,Áudio,SoundBit,2,269.86,0.0,7.97,547.69,Site,Cartão de Crédito,Rio de Janeiro,RJ,Cancelado
1844,2025-06-18,1009,108,Caixa de Som Mini,Áudio,SoundBit,1,189.45,9.47,14.23,194.21,Marketplace,Cartão de Crédito,Campinas,SP,Entregue
1845,2025-12-01,1232,105,Monitor 24 Full HD,Monitores,ViewTop,4,1088.98,130.68,11.59,4236.83,Marketplace,Pix,São Paulo,SP,Cancelado
1846,2025-03-26,1221,102,Notebook Air 13,Notebook,TechMax,1,3894.78,0.0,14.33,3909.11,Site,Cartão de Crédito,Goiânia,GO,Entregue
1847,2025-11-03,1171,107,Headset Gamer H7,Áudio,SoundBit,3,284.71,68.33,30.11,815.91,Site,Pix,Goiânia,GO,Cancelado
1848,2025-01-29,1333,105,Monitor 24 Full HD,Monitores,ViewTop,1,1024.83,81.99,36.77,979.61,Marketplace,Boleto,Porto Alegre,RS,Faturado
1849,2025-10-04,1207,107,Headset Gamer H7,Áudio,SoundBit,2,291.2,0.0,21.26,603.66,Site,Boleto,Belo Horizonte,MG,Entregue
1850,2025-07-07,1222,105,Monitor 24 Full HD,Monitores,ViewTop,4,896.73,0.0,29.88,3616.8,Site,Boleto,Goiânia,GO,Cancelado
1851,2025-04-20,1059,101,Notebook Pro 14,Notebook,TechMax,1,4328.89,0.0,46.97,4375.86,Site,Cartão de Crédito,Belo Horizonte,MG,Entregue
1852,2025-11-13,1273,110,Smartphone S12 Lite,Smartphone,MobiOne,1,1823.6,0.0,27.47,1851.07,Site,Pix,Curitiba,PR,Faturado
1853,2025-03-21,1202,104,Teclado Mecânico K80,Periféricos,ClickGo,3,335.81,50.37,15.81,972.87,Site,Cartão de Crédito,Florianópolis,SC,Entregue
1854,2025-01-23,1088,112,Webcam HD Pro,Acessórios,VisionCam,4,255.3,0.0,12.71,1033.91,Site,Pix,Curitiba,PR,Entregue
1855,2025-05-19,1049,111,Tablet T10,Tablet,MobiOne,2,1404.43,0.0,4.92,2813.78,Site,Boleto,Curitiba,PR,Faturado
1856,2025-04-09,1437,112,Webcam HD Pro,Acessórios,VisionCam,4,256.2,30.74,10.95,1005.01,App,Cartão de Crédito,Florianópolis,SC,Entregue
1857,2025-01-10,1096,103,Mouse Sem Fio X1,Periféricos,ClickGo,1,128.77,0.0,36.9,165.67,Marketplace,Pix,Porto Alegre,RS,Entregue
1858,2025-07-16,1172,103,Mouse Sem Fio X1,Periféricos,ClickGo,4,121.08,24.22,28.19,488.29,Site,Cartão de Crédito,São Paulo,SP,Entregue
1859,2025-05-12,1305,105,Monitor 24 Full HD,Monitores,ViewTop,1,1031.52,0.0,6.53,1038.05,Marketplace,Pix,Campinas,SP,Faturado
1860,2025-10-08,1242,110,Smartphone S12 Lite,Smartphone,MobiOne,4,1840.96,220.92,46.53,7189.45,Site,Cartão de Crédito,São Paulo,SP,Entregue
1861,2025-02-12,1269,101,Notebook Pro 14,Notebook,TechMax,2,4463.4,267.8,25.96,8684.96,App,Cartão de Crédito,Florianópolis,SC,Entregue
1862,2025-11-22,1412,103,Mouse Sem Fio X1,Periféricos,ClickGo,1,122.37,0.0,48.19,170.56,App,Pix,Campinas,SP,Entregue
1863,2025-11-02,1132,108,Caixa de Som Mini,Áudio,SoundBit,2,179.87,0.0,20.21,379.95,App,Pix,Recife,PE,Cancelado
1864,2025-01-08,1424,105,Monitor 24 Full HD,Monitores,ViewTop,4,982.45,196.49,19.34,3752.65,Marketplace,Pix,Porto Alegre,RS,Faturado
1865,2025-05-19,1139,112,Webcam HD Pro,Acessórios,VisionCam,4,257.64,0.0,18.3,1048.86,App,Boleto,Porto Alegre,RS,Faturado
1866,2025-10-04,1439,112,Webcam HD Pro,Acessórios,VisionCam,1,267.52,13.38,14.41,268.55,Site,Boleto,São Paulo,SP,Entregue
1867,2025-07-20,1126,103,Mouse Sem Fio X1,Periféricos,ClickGo,4,129.56,0.0,4.26,522.5,App,Boleto,Porto Alegre,RS,Faturado
1868,2025-02-11,1382,112,Webcam HD Pro,Acessórios,VisionCam,2,268.63,42.98,9.66,503.94,Site,Cartão de Crédito,Salvador,BA,Entregue
1869,2025-03-31,1231,107,Headset Gamer H7,Áudio,SoundBit,2,281.09,44.97,3.58,520.79,App,Cartão de Crédito,Campinas,SP,Cancelado
